ncm,descripcion,die_aec,tasa_estadistica,iva,iva_reducido,bk_bit,nota
82100090,Para picar carne,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82111000,De cubiertos integramente de acero inoxidable distinto de los de cocina y de servir (R.180/98 MEOSP),18,3,21,false,,Base NCM feb-2023 (Kaggle).
82119100,Monobloque para plato principal (R.180/98 MEOSP),18,3,21,false,,Base NCM feb-2023 (Kaggle).
82119210,Con mango de madera,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82119220,Con mango de madera,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82119290,Con mango de madera,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82119310,Navajas de podar y sus partes,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82119320,Con menos de 4 elementos,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82119390,Los demas,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82119400,--Hojas,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82119500,--Mangos de metal comun,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82121010,Navajas,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82121020,Con parte operante de acero sin alear,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82122010,Hojas,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82122020,Esbozos en fleje,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82129000,-Las demas partes,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82130000,Aptas para ser usadas en alimentos,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82141000,Sacapuntas,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82142000,De manicura,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82149010,Maquinas de esquilar y sus partes,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82149090,Aptos para ser usados en alimentos,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82151000,-Surtidos que contengan por lo menos un objeto plateado. dorado o platinado,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82152000,De cubiertos integramente de acero inoxidable. distinto de los de cocina y de servir. que incluyen cuchillos de acero inoxidable (R.180/98 MEOSP),18,3,21,false,,Base NCM feb-2023 (Kaggle).
82159100,--Plateados. dorados o platinados,18,3,21,false,,Base NCM feb-2023 (Kaggle).
82159910,Para plato principal. integramente de acero inoxidable (R.180/98 MEOSP),18,3,21,false,,Base NCM feb-2023 (Kaggle).
82159990,Con mango de madera,18,3,21,false,,Base NCM feb-2023 (Kaggle).
83011000,Desde 20 mm hasta 30 mm inclusive. de ancho de caja,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83012000,-Cerraduras de los tipos utilizados en vehiculos automoviles,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83013000,De llave fresada,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83014000,De llave fresada,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83015000,-Cierres y monturas cierre. con cerradura incorporada,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83016000,Para candados,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83017000,-Llaves presentadas aisladamente,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83021000,Cuyo espesor de ala sea inferior o igual a 1 mm,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83022000,Con bandaje de plastico,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83023000,-Las demas guarniciones. herrajes y articulos similares. para vehiculos automoviles,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83024100,Fallebas,35,3,21,false,,Base NCM feb-2023 (Kaggle).
83024200,Pasadores y cerrojos,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83024900,De acero inoxidable,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83025000,De acero inoxidable,35,3,21,false,,Base NCM feb-2023 (Kaggle).
83026000,Con regulador de posicion y caja protectora,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83030000,Puertas blindadas,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83040000,CLASIFICADORES. FICHEROS. CAJAS DE CLASIFICACION. BANDEJAS DE CORRESPONDENCIA. PLUMEROS (VASOS O CAJAS PARA PLUMAS DE ESCRIBIR). PORTASELLOS Y MATERIAL SIMILAR DE OFICINA. DE METAL COMÃN. EXCEPTO LOS MUEBLES DE OFICINA DE LA PARTIDA 94.03.,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83051000,-Mecanismos para encuadernacion de hojas intercambiables o para clasificadores,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83052000,-Grapas en tiras,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83059000,Clips,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83061000,-Campanas. campanillas. gongos y articulos similares,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83062100,--Plateados. dorados o platinados,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83062900,--Los demas,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83063000,Espejos,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83071010,De los tipos utilizados en la explotacion submarina de petroleo o gas. constituidos por capas flexibles de acero y capas de plastico. de diametro interior superior a 254 mm,2,3,21,false,,Base NCM feb-2023 (Kaggle).
83071090,Conformados. en dimensiones apropiadas como piezas de vehiculos automoviles,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83079000,Conformados. en dimensiones apropiadas como piezas de vehiculos automoviles,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83081000,Ganchos macho y hembra. montados sobre sendas partes de tejido. de los tipos utilizados para abrochar prendas de corseteria,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83082000,De acero sin alear con espiga de acero,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83089010,Hebillas,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83089020,Cuentas y lentejuelas,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83089090,Traba de cordon para prendas de vestir,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83091000,-Tapas corona,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83099000,Aptas para estar en contacto con alimentos,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83100000,PLACAS INDICADORAS. PLACAS ROTULO. PLACAS DE DIRECCIONES Y PLACAS SIMILARES. CIFRAS. LETRAS Y SIGNOS DIVERSOS. DE METAL COMÃN. EXCEPTO LOS DE LA PARTIDA 94.05.,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83111000,-Electrodos recubiertos para soldadura de arco. de metal comun,16,3,21,false,,Base NCM feb-2023 (Kaggle).
83112000,"-Alambre ""relleno"" para soldadura de arco. de metal comun",16,3,21,false,,Base NCM feb-2023 (Kaggle).
83113000,"-Varillas recubiertas y alambre ""relleno"" de soldar al soplete. de metal comun",16,3,21,false,,Base NCM feb-2023 (Kaggle).
83119000,-Los demas,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84011000,-Reactores nucleares,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84012000,Maquinas y aparatos,14,3,10.5,true,,IVA varía a nivel SIM en base 2023 (se tomó el mayoritario) — verificar
84013000,-Elementos combustibles (cartuchos) sin irradiar,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84014000,-Partes de reactores nucleares,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84021100,--Calderas acuotubulares con una produccion de vapor superior a 45 t por hora,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84021200,--Calderas acuotubulares con una produccion de vapor inferior o igual a 45 t por hora,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84021900,--Las demas calderas de vapor. incluidas las calderas mixtas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84022000,"-Calderas denominadas ""de agua sobrecalentada""",14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84029000,-Partes,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84031010,Para calefaccion unicamente,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84031090,Alimentadas unicamente mediante pellets de madera,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84039000,-Partes,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84041010,De la partida 84.02,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84041020,De la partida 84.03,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84042000,-Condensadores para maquinas de vapor,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84049010,De aparatos auxiliares para las calderas de la partida 84.02,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84049090,Las demas,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84051000,-Generadores de gas pobre (gas de aire) o de gas de agua. incluso con sus depuradores; generadores de acetileno y generadores similares de gases. por via humeda. incluso con sus depuradores,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84059000,-Partes,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84061000,-Turbinas para la propulsion de barcos,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84068100,--De potencia superior a 40 MW,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84068200,--De potencia inferior o igual a 40 MW,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84069011,De turbinas de reaccion. de multiples etapas,,3,21,false,,Base NCM feb-2023 (Kaggle).
84069019,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
84069021,Fijos (de estator),,3,21,false,,Base NCM feb-2023 (Kaggle).
84069029,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
84069090,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
84071000,-Motores de aviacion,,3,21,false,,Base NCM feb-2023 (Kaggle).
84072110,Monocilindricos,2,3,21,false,,Base NCM feb-2023 (Kaggle).
84072190,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
84072910,Monocilidricos,2,3,21,false,,Base NCM feb-2023 (Kaggle).
84072990,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
84073110,Monocilindricos,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84073190,Los demas,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84073200,--De cilindrada superior a 50 cm3 pero inferior o igual a 250 cm3.,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84073310,Monocilindricos,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84073390,Los demas,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84073410,Monocilindricos,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84073490,De cilindrada superior o igual a 2.500 cm3 pero inferior o igual a 10.000 cm3. aptos para ser alimentados a gas (GNC. GNV o GNL). de los tipos utilizados para la propulsion de vehiculos automoviles de la Partida S.A. 87.02,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84079000,Los demas motores de hasta 270 HP. segun Norma DIN 6271 o equivalente. excepto los con eje vertical(R.21/99 MEOSP),14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84081010,Del tipo fueraborda,2,3,21,false,,Base NCM feb-2023 (Kaggle).
84081090,Los demas,2,3,21,false,,Base NCM feb-2023 (Kaggle).
84082010,"De vehiculos para transporte de pasajeros. que no contengan mas de ocho asientos ademas del asiento del conductor y que. cargado. no exceda de un peso maximo de 3.500 kg.. incluidos los vehiculos del tipo ""Van"" o ""Jeep todo terreno"" que no cuenten con caja de carga separada del habitaculo (Ley 24.674 y modif.)",18,3,21,false,,Base NCM feb-2023 (Kaggle).
84082020,"De vehiculos para transporte de pasajeros. que no contengan mas de ocho asientos ademas del asiento del conductor y que. cargado no exceda de un peso maximo de 3.500 Kg.. incluidos los vehiculos del tipo ""Van"" o ""Jeep todo terreno"". que no cuenten con caja de carga separada del habitaculo (Ley 24.674 y modif.)",18,3,21,false,,Base NCM feb-2023 (Kaggle).
84082030,"De vehiculos para transporte de pasajeros. que no contengan mas de ocho asientos ademas del asiento del conductor y que. cargado. no exceda de un peso maximo de 3500 kg.. incluidos los vehiculos del tipo ""Van"" o ""Jeep todo terreno"". que no cuenten con caja de carga separada del habitaculo (Ley 24674 y modif.)",18,3,21,false,,Base NCM feb-2023 (Kaggle).
84082090,"De vehiculos para transporte de pasajeros. que no contengan mas de ocho asientos ademas del asiento del conductor y que. cargado. no exceda de un peso maximo de 3500 Kg. incluidos los vehiculos del tipo ""Van"" o ""Jeep todo terreno"". que no cuenten con caja de carga separada del habitaculo (Ley 24674 y modif.)",18,3,21,false,,Base NCM feb-2023 (Kaggle).
84089010,Estacionarios. de potencia normal ISO. superior a 497.5 KW (663 HP). segun norma ISO 3046/1,,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84089090,Los demas motores de potencia maxima inferior o igual a 360 HP. segun Norma DIN 6271 o equivalente. a mas de 1.000 rpm (R.21/99 MEOSP),14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84091000,-De motores de aviacion,,3,21,false,,Base NCM feb-2023 (Kaggle).
84099111,Bielas,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099112,Bloques,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099113,Carburadores con bomba y dispositivo de compensacion de nivel de combustible incorporados. ambos a menbrana. de diametro de venturi inferior o igual a 22.8 mm y peso inferior o igual a 280 g,2,3,21,false,,Base NCM feb-2023 (Kaggle).
84099114,Valvulas de admision o de escape,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099115,Tubos multiples de admision o de escape,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099116,Aros de embolo (piston),16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099117,Guias de valvulas,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099118,Los demas carburadores,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099120,Embolos (pistones),16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099130,Camisas de cilindro,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099140,Dispositivo de inyeccion de combustible. del tipo Common Rail. constituido por conducto comun. valvula reguladora y sensor de presion. inyectores de comando electronico y tuberias de interconexion,16,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84099190,Ajustador hidraulico de valvulas (botador),16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099912,Bloques,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099914,Valvulas de admision o de escape,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099915,Tubos multiples de admision o de escape,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099917,Guias de valvulas,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099921,Con diametro superior o igual a 200 mm,2,3,21,false,,Base NCM feb-2023 (Kaggle).
84099929,Los demas,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099930,Camisas de cilindros,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099941,Con peso superior o igual a 30 kg,2,3,21,false,,Base NCM feb-2023 (Kaggle).
84099949,Las demas,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099951,Con diametro superior o igual a 200 mm,2,3,21,false,,Base NCM feb-2023 (Kaggle).
84099959,Las demas,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099961,Con diametro superior o igual a 20 mm,2,3,21,false,,Base NCM feb-2023 (Kaggle).
84099969,Los demas,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099971,Con diametro superior o igual a 200 mm,2,3,21,false,,Base NCM feb-2023 (Kaggle).
84099979,Los demas,16,3,21,false,,Base NCM feb-2023 (Kaggle).
84099991,Camisas de cilindro soldadas a culatas. con diametro superior o igual a 200 mm,2,3,21,false,,Base NCM feb-2023 (Kaggle).
84099999,"Dispositivo de inyeccion de combustible. del tipo ""Common Rail"" constituido por conducto comun de alta presion con su valvula reguladora y sensor de presion. inyectores de comando electronico y tuberias de interconexion",16,3,21,false,,Base NCM feb-2023 (Kaggle).
84101100,--De potencia inferior o igual a 1.000 kW,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84101200,--De potencia superior a 1.000 kW pero inferior o igual a 10.000 kW,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84101300,--De potencia superior a 10.000 kW,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84109000,-Partes. incluidos los reguladores,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84111100,--De empuje inferior o igual a 25 kN,,3,21,false,,Base NCM feb-2023 (Kaggle).
84111200,--De empuje superior a 25 kN,,3,21,false,,Base NCM feb-2023 (Kaggle).
84112100,--De potencia inferior o igual a 1.100 kW,,3,21,false,,Base NCM feb-2023 (Kaggle).
84112200,--De potencia superior a 1.100 kW,,3,21,false,,Base NCM feb-2023 (Kaggle).
84118100,--De potencia inferior o igual a 5.000 kW,,3,21,false,,Base NCM feb-2023 (Kaggle).
84118200,--De potencia superior a 5.000 kW,,3,21,false,,Base NCM feb-2023 (Kaggle).
84119100,Rotores,,3,21,false,,Base NCM feb-2023 (Kaggle).
84119900,Rotores,,3,21,false,,Base NCM feb-2023 (Kaggle).
84121000,-Propulsores a reaccion. excepto los turborreactores,,3,21,false,,Base NCM feb-2023 (Kaggle).
84122110,Cilindros hidraulicos,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84122190,Sistemas hidraulicos para el movimiento de ascensores (R.451/95 MEOSP),14,3,21,false,,Base NCM feb-2023 (Kaggle).
84122900,Dispositivo tensor. de los tipos utilizados en correas de distribucion de motores para la propulsion de vehiculos del Capitulo 87,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84123110,Cilindros neumaticos,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84123190,Los demas,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84123900,Actuador neumatico. incluso con sus valvulas de control. de los tipos utilizados para el cambio de relacion en ejes con diferencial,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84128000,Molinos de viento,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84129010,De propulsores a reaccion,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84129020,De maquinas de vapor con movimiento rectilineo (cilindros),14,3,21,false,,Base NCM feb-2023 (Kaggle).
84129080,Otras. de maquinas de las subpartidas 8412.21 u 8412.31,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84129090,Las demas,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84131100,--Bombas para distribucion de carburantes o lubricantes. de los tipos utilizados en gasolineras. estaciones de servicio o garajes,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84131900,Peristaltica,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84132000,-Bombas manuales. excepto las de las subpartidas 8413.11 u 8413.19,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84133010,Con motor electrico incorporado,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84133020,Inyectoras de combustible para motores de encendido por compresion,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84133030,Para aceite lubricante,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84133090,Para refrigerante. de caudal superior o igual a 33.33 l/min (2 m3) pero inferior o igual a 300 l/min (18 m3) y de peso superior o igual a 0.5 kg pero inferior o igual a 18 kg excepto las para motores de uso ferroviario o aereo,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84134000,-Bombas para hormigon,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84135010,Con motor de accionamiento de potencia superior a 5 HP pero inferior o igual a 100 HP,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84135090,De los tipos utilizados en vehiculos automoviles,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84136011,De caudal inferior o igual a 5 l/min. con motor electrico de accionamiento y deposito de fluido hidraulico. de los tipos utilizados en cajas de direccion asistida de vehiculos automoviles,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84136019,Peristaltica,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84136090,Las demas,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84137010,Con motor de accionamiento de potencia inferior a 2 HP,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84137080,"Con motor de corriente continua tipo ""brushless"". de los tipos utilizados en aparatos climatizadores de aire de cabinas de vehiculos automoviles",14,3,21,false,,Base NCM feb-2023 (Kaggle).
84137090,Con motor de potencia superior o igual a 0.1875 kW (0.25 HP) pero inferior o igual a 0.375 kW (0.5 HP),35,3,21,false,,Base NCM feb-2023 (Kaggle).
84138100,Con motor de accionamiento de potencia inferior a 2 HP,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84138200,--Elevadores de liquidos,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84139110,Varillas de bombeo de los tipos utilizados para extraccion de petroleo,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84139190,De la subpartida 8413.11,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84139200,--De elevadores de liquidos,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84141000,De acople por eje de bomba de diametro inferior a 17 mm,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84142000,-Bombas de aire. de mano o pedal,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84143011,Con capacidad inferior a 4.700 frigorias/h,,3,21,false,,Base NCM feb-2023 (Kaggle).
84143019,Los demas,,3,21,false,,Base NCM feb-2023 (Kaggle).
84143091,Con un desplazamiento inferior a 170 cm3,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84143099,Con un desplazamiento inferior a 170 cm3,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84144010,De desplazamiento alternativo,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84144020,Propulsados con motor electrico. de potencia superior a 9 kW (12 HP) [Res.346/2006 S.I.C. y P.y M.E.],14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84144090,Los demas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84145110,"Con ""timer""",20,3,21,false,,Base NCM feb-2023 (Kaggle).
84145120,De diametro entre extremos de aspas inferior a 900 mm,20,3,21,false,,Base NCM feb-2023 (Kaggle).
84145190,Ventiladores de pie con caño extensible,35,3,21,false,,Base NCM feb-2023 (Kaggle).
84145910,Microventiladores con area de carcaza inferior a 90 cm2,,3,21,false,,Base NCM feb-2023 (Kaggle).
84145990,Ventiladores de mesa. de pared. de pie y turbo. con motor electrico incorporado. conectable a la red electrica,35,3,21,false,,Base NCM feb-2023 (Kaggle).
84146000,Equipos profesionales con tension de alimentacion de 380 VCA,20,3,21,false,,Base NCM feb-2023 (Kaggle).
84148011,Estacionarios. de embolo (piston),14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84148012,Propulsados con motor electrico. de potencia superior a 9 kW (12 HP)[Res.346/2006 S.I.C.yP.y M.E.],14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84148013,"De lobulos paralelos (tipo ""Roots"")",14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84148019,Los demas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84148021,Turboalimentadores de aire. de peso inferior o igual a 50 kg para motores de las partidas 84.07 u 84.08. accionados por los gases de escape de los mismos,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84148022,De los tipos utilizados en productos englobados por el acuerdo ALADI/AAP.CE/14.44. del Apendice I.,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84148029,Los demas,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84148031,Cuerpo compresor de gas con sus correspondientes cilindros para unidades compresoras de gas. sin motor. sin aeroenfriador intercambiador de calor. sin recipientes para gas comprimido de fundicion hierro o acero. sin bastidor. sin tableros de control. sin tuberias de conexion,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84148032,Con capacidad de desplazamiento volumetrico mayor o igual a doscientos metros cubicos por hora (200 m3/h). incluso con tablero y motor de accionamiento,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84148033,Centrifugos. de caudal maximo inferior a 22.000 m3/h,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84148038,Los demas compresores centrifugos,,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84148039,De los tipos utilizados en productos englobados por el acuerdo ALADI/AAP.CE/14.44. del Apendice I.,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84148090,De los tipos utilizados en productos englobados por el acuerdo ALADI/AAP.CE/14.44. del Apendice I.,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84149010,De los tipos utilizados en productos englobados por el acuerdo ALADI/AAP.CE/14.44. del Apendice I.,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84149020,De los tipos utilizados en vehiculos automoviles,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84149031,De los tipos utilizados en productos englobados por el acuerdo ALADI/AAP.CE/14.44. del Apendice I.,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84149032,Aros de embolo (piston),14,3,21,false,,Base NCM feb-2023 (Kaggle).
84149033,De los tipos utilizados en productos englobados por el acuerdo ALADI/AAP.CE/14.44. del Apendice I.,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84149034,De los tipos utilizados en productos englobados por el acuerdo ALADI/AAP.CE/14.44. del Apendice I.,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84149039,De los tipos utilizados en productos englobados por el acuerdo ALADI/AAP.CE/14.44. del Apendice I.,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84151011,"Con tecnologia ""Inverter""",18,3,21,false,,Base NCM feb-2023 (Kaggle).
84151019,"Con tecnologia ""Inverter""",20,3,21,false,,Base NCM feb-2023 (Kaggle).
84151090,"Del tipo sistema de elementos separados (""split-system"")",14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84152010,Con capacidad inferior o igual a 10.000 frigorias/h,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84152090,Los demas,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84158110,Con capacidad inferior o igual a 2.500 frigorias/h,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84158190,Con capacidad inferior o igual a 35.000 frigorias/h,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84158210,Con capacidad inferior o igual a 2.500 frigorias/h,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84158290,Con capacidad inferior o igual a 35.000 frigorias/h,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84158300,Con capacidad inferior o igual a 15.000 frigorias/h,14,3,10.5,true,,IVA varía a nivel SIM en base 2023 (se tomó el mayoritario) — verificar
84159010,Con capacidad inferior o igual a 2.500 frigorias/h,18,3,21,false,,Base NCM feb-2023 (Kaggle).
84159020,"Con tecnologia ""Inverter""",18,3,21,false,,Base NCM feb-2023 (Kaggle).
84159090,"De la subpartida 8415.10. excepto las unidades evaporadoras (internas) y unidades condensadoras (externas) de aparatos para acondicionamiento de aire del tipo sistema de elementos separados (""split-system"")",14,3,21,false,,Base NCM feb-2023 (Kaggle).
84161000,-Quemadores de combustibles liquidos,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84162010,De gases,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84162090,De pellets de madera. con potencia de superior a 20 kW,2,3,21,false,,Base NCM feb-2023 (Kaggle).
84163000,Alimentadores mecanicos de hogares,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84169000,-Partes,14,3,21,false,,Base NCM feb-2023 (Kaggle).
84171010,Hornos industriales para fusion de metales,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84171020,De recocido,2,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84171090,Los demas,14,3,10.5,true,,Base NCM feb-2023 (Kaggle).
84172000,Horno de panaderia. a fuego directo. con capacidad de producir 8.700 unidades de panes de molde y 32.000 unidades de bolleria por hora.(R.5/99 MEOSP).,35,3,10.5,true,,Base NCM feb-2023 (Kaggle).
